task_id_list	station_id	score	willingness
T0026,T0008	C191	20.807	0.587
T0000	C192	18.125	0.813
T0001	C192	10.976	0.847
T0002	C192	13.049	0.811
T0003	C192	15.448	0.621
T0004	C192	25.229	0.699
T0005	C192	25.765	0.805
T0006	C192	16.122	0.489
T0007	C192	22.227	0.601
T0008	C192	9.381	0.490
T0009	C192	14.737	0.710
T0010	C192	27.371	0.619
T0011	C192	19.031	0.353
T0012	C192	21.263	0.375
T0013	C192	20.618	0.730
T0014	C192	16.208	0.460
T0015	C192	27.525	0.804
T0016	C192	11.838	0.445
T0017	C192	14.000	0.369
T0018	C192	17.995	0.398
T0019	C192	10.373	0.386
T0020	C192	26.712	0.604
T0021	C192	15.058	0.804
T0022	C192	19.425	0.601
T0023	C192	23.527	0.709
T0024	C192	25.488	0.714
T0025	C192	14.425	0.446
T0026	C192	12.744	0.478
T0027	C192	22.164	0.566
T0028	C192	20.981	0.777
T0029	C192	24.662	0.661
T0030	C192	18.601	0.691
T0031	C192	17.409	0.684
T0032	C192	10.140	0.353
T0033	C192	22.148	0.572
T0016,T0019	C192	40.976	0.547
T0027,T0013	C192	43.455	0.476
T0022,T0011	C192	23.548	0.725
T0026,T0007	C192	19.304	0.394
T0022,T0032	C192	50.425	0.443
T0013,T0022	C192	26.811	0.532
T0004,T0034	C192	44.954	0.773
T0029,T0011	C192	45.465	0.512
T0010,T0020	C192	33.484	0.709
T0000,T0033	C192	41.060	0.793
T0027,T0016	C192	31.747	0.687
T0000,T0028	C192	39.620	0.611
T0003,T0016	C192	28.332	0.364
T0027,T0008	C192	44.873	0.492
T0013,T0018	C192	50.507	0.499
T0000,T0002	C192	45.902	0.429
T0014,T0027	C192	43.561	0.694
T0018,T0007	C192	32.286	0.639
T0019,T0012	C192	22.723	0.462
T0027,T0025	C192	37.613	0.750
T0016,T0004	C192	27.121	0.430
T0014,T0016	C192	27.983	0.467
T0032,T0006	C192	48.467	0.488
T0017,T0028	C192	31.993	0.461
T0004,T0023	C192	29.273	0.450
T0001,T0029	C192	47.585	0.684
T0000,T0010	C192	35.094	0.528
T0023,T0018	C192	18.679	0.631
T0027,T0005	C192	23.542	0.519
T0030,T0018	C192	43.158	0.751
T0000	C193	15.247	0.678
T0001	C193	22.651	0.807
T0002	C193	14.381	0.421
T0003	C193	27.236	0.514
T0004	C193	21.352	0.502
T0005	C193	12.069	0.500
T0006	C193	15.706	0.704
T0007	C193	22.143	0.402
T0008	C193	17.142	0.710
T0009	C193	27.882	0.487
T0010	C193	20.749	0.425
T0011	C193	22.262	0.693
T0012	C193	18.315	0.352
T0013	C193	22.278	0.843
T0015	C193	18.869	0.509
T0017	C193	11.753	0.508
T0018	C193	25.333	0.551
T0019	C193	22.127	0.702
T0020	C193	11.807	0.409
T0021	C193	12.766	0.470
T0022	C193	18.943	0.373
T0023	C193	27.850	0.415
T0024	C193	12.134	0.431
T0025	C193	8.341	0.750
T0026	C193	13.932	0.797
T0027	C193	10.076	0.547
T0028	C193	19.487	0.637
T0029	C193	26.018	0.436
T0030	C193	15.318	0.594
T0031	C193	26.032	0.787
T0032	C193	14.486	0.581
T0033	C193	10.444	0.770
T0034	C193	21.800	0.471
T0018,T0029	C193	23.116	0.620
T0022,T0023	C193	35.337	0.399
T0018,T0027	C193	47.985	0.597
T0018,T0017	C193	28.688	0.440
T0032,T0028	C193	49.759	0.580
T0028,T0012	C193	45.692	0.437
T0033,T0002	C193	35.290	0.452
T0033,T0011	C193	29.158	0.682
T0028,T0034	C193	21.076	0.443
T0020,T0021	C193	28.009	0.778
T0028,T0026	C193	27.716	0.661
T0020,T0006	C193	43.942	0.610
T0021,T0011	C193	38.037	0.569
T0007,T0008	C193	19.765	0.666
T0015,T0029	C193	31.251	0.775
T0024,T0030	C193	39.902	0.524
T0026,T0027	C193	24.744	0.456
T0001,T0025	C193	25.515	0.635
T0000,T0015	C193	22.780	0.535
T0010,T0005	C193	38.096	0.555
T0008,T0032	C193	18.009	0.458
T0018,T0012	C193	49.056	0.714
T0021,T0032	C193	26.262	0.580
T0026,T0027	C193	47.156	0.783
T0005,T0016	C193	27.928	0.462
T0020,T0004	C193	24.467	0.602
T0022,T0004	C193	19.625	0.735
T0001,T0019	C193	34.479	0.729
T0019,T0006	C193	44.656	0.756
T0011,T0004	C193	41.327	0.769
T0001	C194	12.395	0.404
T0002	C194	21.867	0.515
T0003	C194	22.094	0.383
T0004	C194	24.138	0.588
T0005	C194	16.542	0.609
T0006	C194	20.446	0.556
T0007	C194	9.367	0.790
T0008	C194	12.449	0.762
T0010	C194	25.577	0.696
T0011	C194	18.956	0.389
T0012	C194	27.176	0.838
T0013	C194	16.703	0.364
T0014	C194	21.068	0.455
T0015	C194	10.620	0.723
T0016	C194	10.264	0.638
T0017	C194	26.369	0.789
T0018	C194	25.548	0.845
T0019	C194	13.707	0.748
T0020	C194	13.942	0.353
T0021	C194	21.955	0.818
T0022	C194	17.496	0.786
T0023	C194	16.785	0.806
T0024	C194	23.568	0.656
T0026	C194	21.519	0.823
T0027	C194	21.725	0.396
T0028	C194	16.362	0.387
T0029	C194	13.006	0.710
T0030	C194	26.842	0.788
T0031	C194	19.997	0.489
T0032	C194	16.455	0.504
T0034	C194	14.872	0.567
T0023,T0027	C194	45.192	0.641
T0024,T0009	C194	23.422	0.477
T0004,T0018	C194	51.956	0.737
T0032,T0000	C194	47.530	0.692
T0029,T0024	C194	37.596	0.521
T0011,T0004	C194	32.575	0.793
T0020,T0013	C194	21.772	0.392
T0033,T0025	C194	49.547	0.400
T0013,T0003	C194	42.003	0.744
T0023,T0012	C194	46.754	0.595
T0033,T0020	C194	46.700	0.384
T0009,T0033	C194	46.622	0.643
T0009,T0017	C194	41.215	0.355
T0022,T0004	C194	27.702	0.370
T0012,T0016	C194	18.739	0.470
T0028,T0020	C194	24.190	0.686
T0000,T0004	C194	44.100	0.454
T0010,T0011	C194	28.164	0.403
T0028,T0032	C194	49.855	0.499
T0003,T0019	C194	45.622	0.466
T0030,T0012	C194	18.114	0.559
T0029,T0016	C194	19.233	0.393
T0022,T0005	C194	45.510	0.378
T0032,T0001	C194	21.291	0.635
T0026,T0033	C194	40.903	0.721
T0009,T0011	C194	41.546	0.553
T0013,T0020	C194	32.503	0.351
T0006,T0033	C194	28.240	0.767
T0014,T0009	C194	20.500	0.554
T0016,T0018	C194	25.975	0.547
T0000	C195	18.939	0.411
T0001	C195	22.806	0.648
T0004	C195	26.937	0.624
T0005	C195	14.541	0.426
T0006	C195	23.200	0.364
T0007	C195	24.169	0.423
T0008	C195	26.976	0.457
T0009	C195	21.016	0.711
T0010	C195	21.812	0.518
T0011	C195	26.008	0.499
T0012	C195	15.246	0.730
T0013	C195	22.910	0.810
T0014	C195	23.534	0.815
T0015	C195	26.146	0.355
T0016	C195	17.457	0.577
T0017	C195	16.513	0.436
T0019	C195	16.296	0.606
T0020	C195	13.947	0.817
T0022	C195	25.109	0.432
T0023	C195	11.172	0.780
T0024	C195	12.984	0.849
T0025	C195	25.618	0.538
T0026	C195	26.249	0.482
T0027	C195	24.914	0.832
T0028	C195	16.296	0.698
T0029	C195	8.040	0.556
T0030	C195	13.071	0.523
T0031	C195	14.607	0.546
T0032	C195	21.164	0.696
T0033	C195	27.927	0.696
T0034	C195	16.288	0.748
T0024,T0012	C195	30.695	0.362
T0020,T0021	C195	33.716	0.752
T0029,T0027	C195	18.746	0.490
T0003,T0004	C195	45.308	0.750
T0012,T0014	C195	50.934	0.686
T0024,T0017	C195	37.381	0.422
T0010,T0006	C195	33.918	0.542
T0031,T0006	C195	28.259	0.717
T0015,T0016	C195	51.173	0.594
T0020,T0024	C195	32.242	0.445
T0014,T0006	C195	32.060	0.405
T0012,T0016	C195	49.216	0.577
T0000,T0026	C195	50.101	0.648
T0023,T0022	C195	25.038	0.582
T0010,T0017	C195	23.376	0.623
T0002,T0000	C195	19.063	0.432
T0001,T0009	C195	36.678	0.499
T0009,T0004	C195	20.693	0.399
T0008,T0028	C195	49.399	0.433
T0012,T0017	C195	19.209	0.576
T0018,T0031	C195	34.288	0.687
T0007,T0031	C195	48.213	0.469
T0008,T0011	C195	23.714	0.576
T0005,T0011	C195	32.928	0.464
T0008,T0023	C195	46.501	0.796
T0023,T0013	C195	50.858	0.555
T0017,T0020	C195	51.948	0.421
T0016,T0034	C195	26.734	0.640
T0034,T0026	C195	29.646	0.666
T0013,T0029	C195	21.062	0.699
T0000	C196	8.713	0.598
T0001	C196	17.472	0.421
T0002	C196	14.562	0.650
T0003	C196	21.868	0.351
T0004	C196	8.813	0.387
T0005	C196	20.036	0.467
T0006	C196	12.464	0.653
T0007	C196	12.452	0.822
T0008	C196	10.577	0.746
T0009	C196	27.269	0.615
T0010	C196	11.958	0.806
T0011	C196	16.250	0.368
T0012	C196	15.247	0.567
T0013	C196	18.102	0.436
T0014	C196	9.071	0.492
T0015	C196	23.123	0.808
T0016	C196	13.895	0.564
T0017	C196	12.656	0.429
T0018	C196	12.581	0.745
T0019	C196	16.060	0.441
T0020	C196	8.271	0.407
T0021	C196	9.232	0.837
T0022	C196	25.245	0.722
T0023	C196	25.058	0.482
T0024	C196	19.590	0.376
T0025	C196	25.371	0.494
T0026	C196	11.453	0.704
T0027	C196	9.795	0.735
T0028	C196	18.279	0.668
T0029	C196	26.551	0.704
T0030	C196	21.801	0.365
T0031	C196	25.774	0.629
T0032	C196	22.007	0.464
T0033	C196	15.353	0.553
T0034	C196	24.336	0.392
T0001,T0020	C196	30.823	0.744
T0028,T0024	C196	20.722	0.695
T0016,T0014	C196	36.814	0.548
T0014,T0023	C196	33.126	0.676
T0006,T0034	C196	47.572	0.396
T0016,T0005	C196	20.348	0.715
T0012,T0018	C196	45.453	0.351
T0009,T0000	C196	30.415	0.475
T0015,T0001	C196	48.457	0.534
T0015,T0025	C196	51.126	0.692
T0010,T0005	C196	46.189	0.774
T0019,T0021	C196	33.793	0.680
T0021,T0003	C196	20.814	0.669
T0016,T0013	C196	49.048	0.745
T0029,T0006	C196	37.581	0.742
T0030,T0005	C196	18.448	0.492
T0016,T0003	C196	31.222	0.357
T0033,T0009	C196	28.221	0.400
T0015,T0023	C196	18.855	0.679
T0033,T0013	C196	29.773	0.726
T0028,T0030	C196	40.501	0.450
T0008,T0029	C196	23.082	0.503
T0021,T0000	C196	26.772	0.590
T0007,T0030	C196	22.988	0.443
T0008,T0021	C196	29.290	0.753
T0005,T0021	C196	28.925	0.505
T0002,T0001	C196	38.435	0.438
T0030,T0013	C196	36.009	0.424
T0026,T0032	C196	23.822	0.544
T0003,T0026	C196	29.253	0.654
T0000	C197	8.797	0.629
T0001	C197	27.708	0.628
T0002	C197	25.158	0.416
T0003	C197	19.255	0.575
T0004	C197	16.585	0.644
T0005	C197	16.450	0.399
T0006	C197	24.196	0.555
T0007	C197	15.271	0.742
T0008	C197	25.846	0.710
T0010	C197	22.898	0.772
T0011	C197	15.652	0.679
T0012	C197	20.097	0.609
T0013	C197	17.806	0.383
T0014	C197	12.272	0.815
T0016	C197	11.776	0.625
T0017	C197	20.648	0.627
T0019	C197	23.977	0.782
T0020	C197	24.378	0.645
T0021	C197	16.535	0.545
T0023	C197	16.007	0.370
T0024	C197	27.611	0.541
T0025	C197	23.290	0.364
T0027	C197	24.893	0.515
T0029	C197	23.968	0.641
T0030	C197	17.416	0.744
T0031	C197	8.895	0.489
T0032	C197	24.902	0.513
T0033	C197	12.744	0.772
T0034	C197	11.829	0.639
T0034,T0004	C197	45.555	0.774
T0013,T0002	C197	48.203	0.412
T0026,T0032	C197	38.898	0.367
T0013,T0003	C197	51.597	0.704
T0022,T0009	C197	35.865	0.736
T0022,T0000	C197	51.817	0.776
T0002,T0033	C197	22.760	0.643
T0029,T0034	C197	25.524	0.523
T0023,T0033	C197	41.398	0.757
T0013,T0021	C197	28.952	0.759
T0011,T0025	C197	24.992	0.793
T0027,T0026	C197	34.642	0.745
T0023,T0006	C197	28.559	0.710
T0018,T0010	C197	39.994	0.779
T0003,T0034	C197	42.687	0.668
T0003,T0029	C197	37.709	0.622
T0023,T0006	C197	23.795	0.581
T0008,T0006	C197	47.109	0.622
T0023,T0018	C197	26.842	0.738
T0015,T0001	C197	47.304	0.528
T0008,T0017	C197	31.148	0.695
T0010,T0004	C197	50.167	0.702
T0005,T0018	C197	27.727	0.688
T0010,T0012	C197	36.996	0.788
T0009,T0033	C197	24.530	0.712
T0032,T0003	C197	21.420	0.583
T0006,T0033	C197	29.309	0.792
T0016,T0000	C197	29.027	0.619
T0011,T0028	C197	46.945	0.480
T0015,T0007	C197	50.057	0.638
T0000	C198	9.377	0.425
T0001	C198	12.534	0.559
T0002	C198	27.170	0.645
T0003	C198	20.198	0.695
T0004	C198	13.073	0.582
T0005	C198	19.234	0.621
T0006	C198	23.859	0.783
T0007	C198	27.792	0.540
T0008	C198	9.078	0.606
T0009	C198	20.667	0.583
T0010	C198	26.646	0.796
T0011	C198	21.316	0.635
T0012	C198	8.443	0.425
T0013	C198	27.936	0.612
T0014	C198	23.601	0.399
T0015	C198	8.633	0.423
T0016	C198	26.109	0.408
T0017	C198	10.063	0.510
T0018	C198	19.472	0.470
T0019	C198	24.065	0.649
T0020	C198	23.209	0.632
T0021	C198	20.586	0.677
T0022	C198	27.687	0.811
T0023	C198	8.685	0.468
T0024	C198	13.499	0.635
T0025	C198	10.866	0.402
T0026	C198	12.723	0.734
T0027	C198	14.425	0.472
T0028	C198	23.564	0.726
T0029	C198	15.116	0.711
T0030	C198	19.393	0.846
T0031	C198	12.026	0.483
T0032	C198	17.577	0.837
T0033	C198	11.895	0.499
T0034	C198	17.348	0.487
T0009,T0018	C198	49.250	0.607
T0022,T0026	C198	20.881	0.430
T0023,T0011	C198	38.742	0.657
T0000,T0029	C198	32.080	0.662
T0012,T0009	C198	26.087	0.797
T0030,T0009	C198	34.757	0.624
T0025,T0029	C198	34.946	0.373
T0023,T0007	C198	19.056	0.565
T0020,T0019	C198	30.581	0.381
T0028,T0012	C198	25.054	0.368
T0027,T0034	C198	19.032	0.778
T0015,T0005	C198	29.431	0.784
T0029,T0003	C198	45.983	0.764
T0016,T0004	C198	42.414	0.594
T0019,T0024	C198	21.977	0.448
T0032,T0028	C198	47.257	0.760
T0020,T0022	C198	24.776	0.355
T0029,T0031	C198	21.387	0.533
T0010,T0026	C198	41.853	0.585
T0013,T0024	C198	42.822	0.734
T0004,T0019	C198	26.765	0.762
T0019,T0004	C198	35.606	0.513
T0004,T0005	C198	27.763	0.699
T0009,T0018	C198	40.432	0.755
T0029,T0010	C198	36.104	0.485
T0000,T0032	C198	47.639	0.760
T0018,T0007	C198	44.775	0.687
T0001,T0009	C198	37.324	0.709
T0030,T0025	C198	37.135	0.352
T0033,T0024	C198	39.467	0.674
T0000	C199	15.412	0.669
T0001	C199	11.545	0.651
T0002	C199	16.885	0.805
T0003	C199	14.468	0.542
T0005	C199	21.749	0.619
T0006	C199	27.675	0.752
T0008	C199	11.174	0.559
T0009	C199	16.099	0.693
T0010	C199	17.543	0.362
T0011	C199	24.518	0.359
T0012	C199	19.264	0.786
T0013	C199	23.269	0.744
T0014	C199	22.808	0.603
T0015	C199	14.988	0.728
T0016	C199	24.271	0.689
T0017	C199	10.615	0.787
T0018	C199	24.407	0.513
T0019	C199	14.243	0.628
T0020	C199	21.979	0.469
T0021	C199	13.839	0.461
T0022	C199	26.180	0.469
T0023	C199	8.983	0.416
T0024	C199	20.580	0.450
T0025	C199	11.318	0.807
T0026	C199	21.055	0.630
T0027	C199	14.462	0.351
T0028	C199	27.656	0.842
T0029	C199	21.237	0.709
T0030	C199	14.361	0.388
T0031	C199	25.274	0.596
T0032	C199	18.537	0.613
T0033	C199	22.998	0.616
T0034	C199	11.992	0.742
T0004,T0009	C199	36.045	0.414
T0012,T0010	C199	42.094	0.743
T0017,T0022	C199	21.587	0.489
T0032,T0017	C199	42.355	0.683
T0019,T0009	C199	48.130	0.382
T0031,T0009	C199	34.163	0.368
T0031,T0033	C199	43.839	0.648
T0012,T0000	C199	43.213	0.504
T0017,T0016	C199	47.521	0.787
T0009,T0008	C199	38.085	0.579
T0031,T0003	C199	33.564	0.551
T0016,T0033	C199	33.681	0.399
T0025,T0005	C199	18.369	0.589
T0023,T0004	C199	23.344	0.493
T0030,T0024	C199	50.879	0.777
T0027,T0031	C199	18.520	0.561
T0011,T0004	C199	41.795	0.409
T0020,T0015	C199	27.322	0.663
T0010,T0005	C199	38.170	0.512
T0014,T0017	C199	38.736	0.597
T0001,T0016	C199	34.486	0.738
T0029,T0024	C199	26.129	0.598
T0013,T0009	C199	33.034	0.356
T0024,T0033	C199	31.645	0.351
T0011,T0033	C199	41.030	0.517
T0000,T0004	C199	50.498	0.717
T0019,T0021	C199	35.292	0.651
T0002,T0007	C199	50.320	0.378
T0029,T0005	C199	28.752	0.432
T0030,T0019	C199	42.631	0.709
T0001	C200	25.124	0.527
T0002	C200	22.838	0.691
T0004	C200	22.320	0.478
T0005	C200	24.267	0.531
T0006	C200	14.672	0.685
T0007	C200	17.840	0.371
T0008	C200	16.947	0.702
T0009	C200	25.486	0.514
T0010	C200	19.534	0.521
T0011	C200	16.882	0.540
T0012	C200	16.896	0.675
T0013	C200	13.944	0.782
T0015	C200	10.831	0.382
T0016	C200	10.900	0.432
T0017	C200	8.156	0.751
T0018	C200	25.468	0.800
T0019	C200	25.406	0.537
T0020	C200	24.260	0.439
T0021	C200	9.759	0.804
T0022	C200	10.041	0.530
T0023	C200	8.286	0.690
T0024	C200	22.390	0.484
T0025	C200	19.810	0.373
T0026	C200	9.342	0.831
T0027	C200	9.168	0.704
T0029	C200	27.036	0.763
T0030	C200	19.625	0.713
T0031	C200	27.636	0.743
T0032	C200	15.847	0.558
T0034	C200	9.481	0.538
T0025,T0020	C200	25.947	0.375
T0015,T0020	C200	21.728	0.595
T0026,T0014	C200	21.699	0.436
T0022,T0021	C200	38.610	0.372
T0019,T0025	C200	32.384	0.630
T0013,T0022	C200	37.833	0.472
T0023,T0014	C200	38.507	0.608
T0023,T0022	C200	51.509	0.603
T0008,T0016	C200	31.394	0.750
T0023,T0034	C200	27.647	0.436
T0013,T0010	C200	35.133	0.563
T0032,T0008	C200	36.054	0.743
T0019,T0030	C200	44.529	0.618
T0007,T0021	C200	22.019	0.750
T0006,T0027	C200	27.267	0.519
T0000,T0023	C200	28.007	0.755
T0033,T0002	C200	47.830	0.674
T0024,T0023	C200	41.834	0.663
T0023,T0010	C200	24.550	0.351
T0013,T0020	C200	46.392	0.591
T0026,T0019	C200	29.421	0.709
T0026,T0014	C200	47.945	0.714
T0012,T0027	C200	38.114	0.544
T0033,T0019	C200	31.636	0.493
T0021,T0002	C200	31.446	0.351
T0032,T0001	C200	47.211	0.365
T0027,T0000	C200	50.680	0.661
T0022,T0030	C200	47.888	0.606
T0000,T0034	C200	37.800	0.573
T0018,T0024	C200	39.982	0.637
T0000	C201	26.571	0.423
T0001	C201	17.406	0.825
T0002	C201	26.447	0.637
T0003	C201	23.751	0.479
T0004	C201	23.347	0.533
T0005	C201	15.501	0.764
T0006	C201	21.309	0.639
T0007	C201	16.894	0.696
T0008	C201	27.564	0.598
T0009	C201	20.306	0.623
T0010	C201	18.324	0.541
T0011	C201	25.288	0.714
T0012	C201	21.594	0.629
T0013	C201	23.193	0.407
T0014	C201	27.974	0.353
T0015	C201	18.195	0.637
T0016	C201	11.246	0.816
T0017	C201	12.942	0.406
T0018	C201	25.326	0.367
T0019	C201	8.001	0.545
T0020	C201	17.531	0.608
T0021	C201	12.499	0.658
T0022	C201	17.688	0.806
T0023	C201	25.184	0.365
T0024	C201	21.914	0.600
T0025	C201	8.633	0.617
T0026	C201	10.850	0.814
T0028	C201	27.366	0.416
T0029	C201	9.244	0.445
T0030	C201	16.023	0.376
T0031	C201	14.871	0.363
T0032	C201	26.113	0.592
T0033	C201	10.486	0.670
T0034	C201	8.686	0.841
T0012,T0005	C201	47.960	0.572
T0006,T0000	C201	40.862	0.645
T0015,T0033	C201	44.494	0.725
T0008,T0027	C201	40.837	0.767
T0001,T0002	C201	44.617	0.437
T0029,T0013	C201	18.147	0.550
T0030,T0009	C201	23.409	0.495
T0029,T0027	C201	41.479	0.585
T0003,T0015	C201	43.424	0.485
T0009,T0012	C201	19.625	0.481
T0010,T0032	C201	48.922	0.386
T0029,T0016	C201	47.936	0.687
T0033,T0018	C201	43.378	0.393
T0004,T0014	C201	32.868	0.629
T0002,T0009	C201	49.297	0.368
T0015,T0018	C201	19.891	0.501
T0032,T0000	C201	18.750	0.413
T0034,T0018	C201	19.029	0.718
T0008,T0002	C201	39.854	0.582
T0007,T0000	C201	47.804	0.423
T0021,T0008	C201	25.046	0.791
T0026,T0019	C201	29.058	0.681
T0026,T0006	C201	47.295	0.539
T0015,T0019	C201	50.942	0.409
T0001,T0002	C201	25.335	0.515
T0032,T0016	C201	42.188	0.441
T0010,T0001	C201	39.376	0.762
T0019,T0029	C201	33.789	0.791
T0005,T0016	C201	50.176	0.392
T0005,T0020	C201	18.125	0.389
T0000	C202	25.605	0.397
T0001	C202	15.263	0.415
T0002	C202	27.800	0.420
T0003	C202	19.232	0.464
T0004	C202	10.828	0.762
T0005	C202	27.272	0.767
T0006	C202	16.223	0.430
T0007	C202	10.045	0.808
T0008	C202	20.746	0.758
T0009	C202	13.553	0.812
T0010	C202	19.433	0.825
T0011	C202	27.504	0.388
T0012	C202	11.828	0.567
T0013	C202	15.095	0.366
T0014	C202	19.590	0.788
T0015	C202	8.113	0.724
T0016	C202	16.479	0.481
T0017	C202	10.339	0.657
T0018	C202	19.419	0.653
T0019	C202	13.176	0.461
T0020	C202	16.736	0.446
T0021	C202	23.348	0.537
T0022	C202	26.759	0.831
T0023	C202	9.162	0.740
T0024	C202	18.868	0.771
T0025	C202	17.612	0.652
T0026	C202	17.081	0.478
T0027	C202	20.091	0.598
T0028	C202	18.810	0.628
T0029	C202	27.497	0.775
T0030	C202	25.228	0.626
T0031	C202	21.123	0.504
T0032	C202	8.144	0.812
T0033	C202	26.841	0.834
T0034	C202	9.910	0.805
T0011,T0029	C202	45.980	0.401
T0021,T0023	C202	40.324	0.435
T0002,T0034	C202	21.970	0.793
T0021,T0011	C202	34.084	0.734
T0010,T0027	C202	18.985	0.404
T0016,T0025	C202	27.240	0.411
T0033,T0009	C202	21.435	0.779
T0005,T0028	C202	28.295	0.603
T0023,T0007	C202	39.880	0.399
T0004,T0020	C202	25.164	0.744
T0019,T0005	C202	43.235	0.739
T0013,T0017	C202	50.749	0.494
T0008,T0011	C202	41.954	0.651
T0007,T0031	C202	21.843	0.532
T0007,T0000	C202	26.142	0.563
T0026,T0028	C202	39.501	0.586
T0020,T0003	C202	18.120	0.750
T0033,T0007	C202	44.490	0.369
T0001,T0022	C202	20.903	0.472
T0014,T0033	C202	37.098	0.451
T0008,T0009	C202	27.329	0.540
T0024,T0007	C202	32.727	0.680
T0034,T0002	C202	34.288	0.353
T0031,T0010	C202	47.646	0.370
T0001,T0009	C202	23.579	0.562
T0024,T0025	C202	38.922	0.368
T0019,T0013	C202	37.844	0.588
T0019,T0004	C202	49.540	0.464
T0030,T0027	C202	18.611	0.677
T0020,T0031	C202	36.200	0.671
T0000	C203	15.093	0.428
T0001	C203	9.370	0.784
T0002	C203	16.041	0.582
T0003	C203	18.748	0.448
T0004	C203	27.556	0.761
T0005	C203	19.009	0.480
T0006	C203	21.978	0.495
T0007	C203	9.552	0.585
T0008	C203	16.163	0.442
T0009	C203	22.473	0.392
T0010	C203	16.769	0.532
T0012	C203	20.273	0.613
T0013	C203	26.669	0.742
T0014	C203	9.036	0.596
T0015	C203	22.353	0.686
T0016	C203	22.103	0.616
T0017	C203	18.464	0.534
T0018	C203	21.146	0.819
T0019	C203	14.198	0.838
T0020	C203	23.666	0.537
T0022	C203	27.770	0.449
T0023	C203	16.217	0.549
T0025	C203	12.349	0.723
T0026	C203	13.381	0.489
T0027	C203	17.745	0.784
T0028	C203	13.309	0.501
T0029	C203	12.747	0.559
T0030	C203	20.896	0.735
T0031	C203	17.640	0.669
T0032	C203	15.809	0.399
T0033	C203	26.298	0.829
T0034	C203	24.706	0.466
T0005,T0006	C203	29.444	0.529
T0000,T0012	C203	41.367	0.639
T0001,T0005	C203	35.184	0.440
T0006,T0018	C203	28.680	0.687
T0010,T0029	C203	47.326	0.487
T0026,T0034	C203	49.602	0.494
T0012,T0004	C203	30.701	0.376
T0016,T0005	C203	38.629	0.526
T0009,T0030	C203	33.561	0.657
T0019,T0020	C203	18.250	0.479
T0023,T0017	C203	23.179	0.469
T0018,T0016	C203	40.875	0.601
T0007,T0033	C203	46.005	0.604
T0023,T0000	C203	20.222	0.763
T0024,T0008	C203	35.603	0.702
T0031,T0025	C203	51.115	0.462
T0012,T0013	C203	25.697	0.704
T0003,T0034	C203	30.472	0.667
T0021,T0013	C203	39.363	0.791
T0009,T0015	C203	35.666	0.590
T0029,T0004	C203	48.275	0.459
T0017,T0002	C203	38.617	0.456
T0013,T0004	C203	33.840	0.780
T0013,T0030	C203	49.287	0.651
T0025,T0004	C203	19.363	0.759
T0002,T0011	C203	23.362	0.450
T0029,T0025	C203	22.934	0.461
T0025,T0014	C203	30.640	0.611
T0015,T0025	C203	19.396	0.551
T0029,T0015	C203	27.174	0.519
T0000	C204	13.582	0.409
T0001	C204	11.221	0.512
T0002	C204	8.826	0.642
T0003	C204	19.409	0.481
T0004	C204	21.845	0.654
T0005	C204	20.852	0.692
T0007	C204	9.571	0.625
T0008	C204	19.959	0.837
T0009	C204	27.255	0.819
T0010	C204	22.943	0.627
T0011	C204	13.912	0.438
T0012	C204	22.230	0.473
T0013	C204	14.006	0.773
T0014	C204	16.685	0.402
T0015	C204	11.032	0.469
T0016	C204	22.432	0.665
T0017	C204	24.444	0.687
T0018	C204	22.058	0.478
T0019	C204	13.318	0.571
T0020	C204	26.508	0.626
T0021	C204	20.305	0.625
T0022	C204	25.221	0.839
T0023	C204	16.374	0.736
T0024	C204	9.830	0.734
T0026	C204	12.316	0.371
T0028	C204	11.314	0.693
T0029	C204	24.950	0.840
T0030	C204	8.894	0.435
T0031	C204	18.674	0.629
T0032	C204	27.427	0.691
T0033	C204	18.092	0.723
T0034	C204	26.198	0.628
T0016,T0032	C204	43.188	0.369
T0013,T0011	C204	50.432	0.713
T0008,T0030	C204	44.006	0.417
T0034,T0022	C204	48.656	0.786
T0003,T0013	C204	39.379	0.376
T0021,T0007	C204	46.977	0.659
T0026,T0018	C204	25.336	0.447
T0026,T0008	C204	32.011	0.459
T0022,T0007	C204	19.282	0.667
T0030,T0009	C204	22.877	0.444
T0013,T0027	C204	27.373	0.651
T0003,T0030	C204	45.032	0.375
T0014,T0001	C204	31.476	0.794
T0028,T0034	C204	33.671	0.598
T0010,T0012	C204	41.159	0.660
T0016,T0020	C204	50.620	0.565
T0006,T0001	C204	30.494	0.354
T0015,T0014	C204	23.520	0.480
T0015,T0034	C204	48.978	0.566
T0026,T0001	C204	25.022	0.661
T0029,T0022	C204	44.049	0.576
T0024,T0023	C204	36.452	0.375
T0018,T0020	C204	50.567	0.737
T0029,T0018	C204	28.618	0.489
T0024,T0032	C204	33.462	0.629
T0014,T0000	C204	44.461	0.539
T0009,T0026	C204	39.094	0.399
T0001,T0005	C204	23.427	0.602
T0014,T0005	C204	24.350	0.786
T0022,T0019	C204	50.777	0.602
T0000	C205	18.521	0.780
T0001	C205	27.660	0.417
T0002	C205	26.364	0.405
T0003	C205	17.246	0.846
T0004	C205	20.950	0.439
T0005	C205	8.161	0.461
T0006	C205	19.601	0.594
T0007	C205	15.064	0.583
T0008	C205	11.960	0.356
T0009	C205	15.058	0.771
T0010	C205	10.653	0.646
T0012	C205	11.097	0.719
T0013	C205	11.461	0.829
